,1/13/2021
Timestamp,cbt [mC]
1610634015,36983
1610634016,36983
1610634017,36983
1610634018,36983
1610634019,36983
1610634020,36983
1610634021,36983
1610634022,36983
1610634023,36983
1610634024,36983
1610634025,36993
1610634026,36993
1610634027,36993
1610634028,36993
1610634029,36993
1610634030,36993
1610634031,36993
1610634032,36993
1610634033,36993
1610634034,36993
1610634035,36993
1610634036,36993
1610634037,36993
1610634038,36993
1610634039,36993
1610634040,36993
1610634041,36993
1610634042,36993
1610634043,36993
1610634044,36993
1610634045,36993
1610634046,36993
1610634047,36993
1610634048,36993
1610634049,36993
1610634050,36993
1610634051,36993
1610634052,36993
1610634053,36993
1610634054,36993
1610634055,36993
1610634056,36993
1610634057,36993
1610634058,36993
1610634059,36993
1610634060,36993
1610634061,36993
1610634062,36993
1610634063,36993
1610634064,36993
1610634065,36993
1610634066,36993
1610634067,36993
1610634068,36993
1610634069,36993
1610634070,36993
1610634071,36993
1610634072,36993
1610634073,36993
1610634074,36993
1610634075,36993
1610634076,36993
1610634077,36993
1610634078,36993
1610634079,36993
1610634080,36993
1610634081,36993
1610634082,36993
1610634083,36993
1610634084,36993
1610634085,37003
1610634086,37003
1610634087,37003
1610634088,37003
1610634089,37003
1610634090,37003
1610634091,37003
1610634092,37003
1610634093,37003
1610634094,37003
1610634095,37003
1610634096,37003
1610634097,37003
1610634098,37003
1610634099,37003
1610634100,37003
1610634101,37003
1610634102,37003
1610634103,37003
1610634104,37003
1610634105,37003
1610634106,37003
1610634107,37003
1610634108,37003
1610634109,37003
1610634110,37003
1610634111,37003
1610634112,37003
1610634113,37003
1610634114,37003
1610634115,37003
1610634116,37003
1610634117,37003
1610634118,37003
1610634119,37003
1610634120,37003
1610634121,37003
1610634122,37003
1610634123,37003
1610634124,37003
1610634125,37003
1610634126,37003
1610634127,37003
1610634128,37003
1610634129,37003
1610634130,37003
1610634131,37003
1610634132,37003
1610634133,37003
1610634134,37003
1610634135,37003
1610634136,37003
1610634137,37003
1610634138,37003
1610634139,37003
1610634140,37003
1610634141,37003
1610634142,37003
1610634143,37003
1610634144,37003
1610634145,37008
1610634146,37008
1610634147,37008
1610634148,37008
1610634149,37008
1610634150,37008
1610634151,37008
1610634152,37008
1610634153,37008
1610634154,37008
1610634155,37008
1610634156,37008
1610634157,37008
1610634158,37008
1610634159,37008
1610634160,37008
1610634161,37008
1610634162,37008
1610634163,37008
1610634164,37008
1610634165,37008
1610634166,37008
1610634167,37008
1610634168,37008
1610634169,37008
1610634170,37008
1610634171,37008
1610634172,37008
1610634173,37008
1610634174,37008
1610634175,37008
1610634176,37008
1610634177,37008
1610634178,37008
1610634179,37008
1610634180,37008
1610634181,37008
1610634182,37008
1610634183,37008
1610634184,37008
1610634185,37008
1610634186,37008
1610634187,37008
1610634188,37008
1610634189,37008
1610634190,37008
1610634191,37008
1610634192,37008
1610634193,37008
1610634194,37008
1610634195,37008
1610634196,37008
1610634197,37008
1610634198,37008
1610634199,37008
1610634200,37008
1610634201,37008
1610634202,37008
1610634203,37008
1610634204,37008
1610634205,37013
1610634206,37013
1610634207,37013
1610634208,37013
1610634209,37013
1610634210,37013
1610634211,37013
1610634212,37013
1610634213,37013
1610634214,37013
1610634215,37013
1610634216,37014
1610634217,37014
1610634218,37014
1610634219,37014
1610634220,37014
1610634221,37014
1610634222,37014
1610634223,37014
1610634224,37014
1610634225,37014
1610634226,37014
1610634227,37014
1610634228,37014
1610634229,37014
1610634230,37014
1610634231,37014
1610634232,37014
1610634233,37014
1610634234,37014
1610634235,37014
1610634236,37014
1610634237,37014
1610634238,37014
1610634239,37014
1610634240,37014
1610634241,37014
1610634242,37014
1610634243,37014
1610634244,37014
1610634245,37014
1610634246,37014
1610634247,37013
1610634248,37013
1610634249,37013
1610634250,37013
1610634251,37013
1610634252,37013
1610634253,37013
1610634254,37013
1610634255,37013
1610634256,37013
1610634257,37013
1610634258,37013
1610634259,37013
1610634260,37013
1610634261,37013
1610634262,37013
1610634263,37013
1610634264,37013
1610634265,37018
1610634266,37018
1610634267,37018
1610634268,37018
1610634269,37018
1610634270,37018
1610634271,37018
1610634272,37018
1610634273,37018
1610634274,37018
1610634275,37018
1610634276,37018
1610634277,37018
1610634278,37018
1610634279,37018
1610634280,37018
1610634281,37018
1610634282,37018
1610634283,37018
1610634284,37018
1610634285,37018
1610634286,37018
1610634287,37018
1610634288,37018
1610634289,37018
1610634290,37018
1610634291,37018
1610634292,37018
1610634293,37018
1610634294,37018
1610634295,37018
1610634296,37018
1610634297,37018
1610634298,37018
1610634299,37018
1610634300,37018
1610634301,37018
1610634302,37018
1610634303,37018
1610634304,37018
1610634305,37018
1610634306,37018
1610634307,37018
1610634308,37018
1610634309,37018
1610634310,37018
1610634311,37018
1610634312,37018
1610634313,37018
1610634314,37018
1610634315,37018
1610634316,37018
1610634317,37018
1610634318,37018
1610634319,37018
1610634320,37018
1610634321,37018
1610634322,37018
1610634323,37018
1610634324,37018
1610634325,37023
1610634326,37023
1610634327,37023
1610634328,37023
1610634329,37023
1610634330,37023
1610634331,37023
1610634332,37023
1610634333,37023
1610634334,37023
1610634335,37023
1610634336,37023
1610634337,37023
1610634338,37023
1610634339,37023
1610634340,37023
1610634341,37023
1610634342,37023
1610634343,37023
1610634344,37023
1610634345,37023
1610634346,37023
1610634347,37023
1610634348,37024
1610634349,37024
1610634350,37024
1610634351,37024
1610634352,37024
1610634353,37024
1610634354,37024
1610634355,37024
1610634356,37024
1610634357,37024
1610634358,37024
1610634359,37024
1610634360,37024
1610634361,37024
1610634362,37024
1610634363,37024
1610634364,37024
1610634365,37024
1610634366,37024
1610634367,37024
1610634368,37024
1610634369,37024
1610634370,37024
1610634371,37024
1610634372,37024
1610634373,37024
1610634374,37024
1610634375,37024
1610634376,37024
1610634377,37024
1610634378,37024
1610634379,37024
1610634380,37024
1610634381,37024
1610634382,37024
1610634383,37024
1610634384,37024
1610634385,37024
1610634386,37024
1610634387,37024
1610634388,37024
1610634389,37024
1610634390,37024
1610634391,37024
1610634392,37024
1610634393,37024
1610634394,37024
1610634395,37024
1610634396,37024
1610634397,37024
1610634398,37024
1610634399,37024
1610634400,37024
1610634401,37024
1610634402,37024
1610634403,37024
1610634404,37024
1610634405,37024
1610634406,37024
1610634407,37024
1610634408,37024
1610634409,37024
1610634410,37024
1610634411,37024
1610634412,37024
1610634413,37024
1610634414,37024
1610634415,37024
1610634416,37024
1610634417,37024
1610634418,37024
1610634419,37024
1610634420,37024
1610634421,37024
1610634422,37024
1610634423,37024
1610634424,37024
1610634425,37024
1610634426,37024
1610634427,37024
1610634428,37024
1610634429,37024
1610634430,37024
1610634431,37024
1610634432,37024
1610634433,37024
1610634434,37024
1610634435,37024
1610634436,37024
1610634437,37024
1610634438,37024
1610634439,37024
1610634440,37024
1610634441,37024
1610634442,37024
1610634443,37024
1610634444,37024
1610634445,37024
1610634446,37024
1610634447,37024
1610634448,37024
1610634449,37024
1610634450,37024
1610634451,37024
1610634452,37024
1610634453,37024
1610634454,37023
1610634455,37023
1610634456,37023
1610634457,37023
1610634458,37023
1610634459,37023
1610634460,37023
1610634461,37023
1610634462,37023
1610634463,37023
1610634464,37023
1610634465,37023
1610634466,37023
1610634467,37023
1610634468,37023
1610634469,37023
1610634470,37023
1610634471,37023
1610634472,37023
1610634473,37023
1610634474,37023
1610634475,37023
1610634476,37023
1610634477,37023
1610634478,37023
1610634479,37023
1610634480,37023
1610634481,37023
1610634482,37023
1610634483,37023
1610634484,37023
1610634485,37023
1610634486,37023
1610634487,37023
1610634488,37023
1610634489,37023
1610634490,37023
1610634491,37023
1610634492,37023
1610634493,37023
1610634494,37023
1610634495,37023
1610634496,37023
1610634497,37023
1610634498,37023
1610634499,37023
1610634500,37023
1610634501,37023
1610634502,37023
1610634503,37023
1610634504,37023
1610634505,37023
1610634506,37023
1610634507,37023
1610634508,37023
1610634509,37023
1610634510,37023
1610634511,37023
1610634512,37023
1610634513,37023
1610634514,37023
1610634515,37023
1610634516,37023
1610634517,37023
1610634518,37024
1610634519,37024
1610634520,37024
1610634521,37024
1610634522,37024
1610634523,37024
1610634524,37024
1610634525,37024
1610634526,37024
1610634527,37024
1610634528,37024
1610634529,37024
1610634530,37024
1610634531,37024
1610634532,37024
1610634533,37024
1610634534,37024
1610634535,37024
1610634536,37024
1610634537,37024
1610634538,37024
1610634539,37024
1610634540,37024
1610634541,37024
1610634542,37024
1610634543,37024
1610634544,37024
1610634545,37024
1610634546,37024
1610634547,37024
1610634548,37024
1610634549,37024
1610634550,37024
1610634551,37024
1610634552,37023
1610634553,37023
1610634554,37023
1610634555,37023
1610634556,37024
1610634557,37024
1610634558,37024
1610634559,37024
1610634560,37024
1610634561,37024
1610634562,37024
1610634563,37024
1610634564,37024
1610634565,37024
1610634566,37024
1610634567,37024
1610634568,37024
1610634569,37024
1610634570,37024
1610634571,37024
1610634572,37024
1610634573,37024
1610634574,37024
1610634575,37024
1610634576,37024
1610634577,37024
1610634578,37024
1610634579,37024
1610634580,37024
1610634581,37024
1610634582,37024
1610634583,37024
1610634584,37024
1610634585,37024
1610634586,37024
1610634587,37023
1610634588,37023
1610634589,37023
1610634590,37023
1610634591,37023
1610634592,37023
1610634593,37023
1610634594,37023
1610634595,37023
1610634596,37023
1610634597,37023
1610634598,37023
1610634599,37023
1610634600,37023
1610634601,37023
1610634602,37023
1610634603,37023
1610634604,37023
1610634605,37023
1610634606,37023
1610634607,37023
1610634608,37023
1610634609,37023
1610634610,37023
1610634611,37023
1610634612,37023
1610634613,37023
1610634614,37023
1610634615,37024
1610634616,37024
1610634617,37024
1610634618,37024
1610634619,37024
1610634620,37024
1610634621,37024
1610634622,37024
1610634623,37024
1610634624,37024
1610634625,37024
1610634626,37024
1610634627,37024
1610634628,37024
1610634629,37024
1610634630,37024
1610634631,37024
1610634632,37024
1610634633,37024
1610634634,37024
1610634635,37024
1610634636,37024
1610634637,37024
1610634638,37024
1610634639,37024
1610634640,37024
1610634641,37024
1610634642,37024
1610634643,37024
1610634644,37024
1610634645,37024
1610634646,37024
1610634647,37024
1610634648,37024
1610634649,37024
1610634650,37024
1610634651,37024
1610634652,37024
1610634653,37024
1610634654,37024
1610634655,37024
1610634656,37024
1610634657,37024
1610634658,37024
1610634659,37024
1610634660,37024
1610634661,37024
1610634662,37024
1610634663,37024
1610634664,37024
1610634665,37024
1610634666,37024
1610634667,37024
1610634668,37024
1610634669,37024
1610634670,37024
1610634671,37024
1610634672,37024
1610634673,37024
1610634674,37024
1610634675,37024
1610634676,37024
1610634677,37024
1610634678,37024
1610634679,37024
1610634680,37024
1610634681,37024
1610634682,37024
1610634683,37024
1610634684,37024
1610634685,37024
1610634686,37024
1610634687,37024
1610634688,37024
1610634689,37024
1610634690,37024
1610634691,37024
1610634692,37024
1610634693,37024
1610634694,37024
1610634695,37024
1610634696,37024
1610634697,37024
1610634698,37024
1610634699,37024
1610634700,37024
1610634701,37024
1610634702,37024
1610634703,37024
1610634704,37024
1610634705,37024
1610634706,37024
1610634707,37024
1610634708,37024
1610634709,37024
1610634710,37024
1610634711,37024
1610634712,37024
1610634713,37024
1610634714,37024
1610634715,37024
1610634716,37024
1610634717,37024
1610634718,37024
1610634719,37024
1610634720,37024
1610634721,37024
1610634722,37024
1610634723,37024
1610634724,37024
1610634725,37024
1610634726,37024
1610634727,37024
1610634728,37024
1610634729,37024
1610634730,37024
1610634731,37024
1610634732,37024
1610634733,37024
1610634734,37024
1610634735,37024
1610634736,37024
1610634737,37024
1610634738,37024
1610634739,37024
1610634740,37024
1610634741,37024
1610634742,37024
1610634743,37024
1610634744,37024
1610634745,37024
1610634746,37024
1610634747,37024
1610634748,37024
1610634749,37024
1610634750,37024
1610634751,37024
1610634752,37024
1610634753,37024
1610634754,37024
1610634755,37024
1610634756,37024
1610634757,37024
1610634758,37024
1610634759,37024
1610634760,37024
1610634761,37024
1610634762,37024
1610634763,37024
1610634764,37024
1610634765,37024
1610634766,37024
1610634767,37024
1610634768,37024
1610634769,37024
1610634770,37024
1610634771,37024
1610634772,37024
1610634773,37024
1610634774,37024
1610634775,37024
1610634776,37024
1610634777,37024
1610634778,37024
1610634779,37024
1610634780,37024
1610634781,37024
1610634782,37024
1610634783,37024
1610634784,37024
1610634785,37024
1610634786,37024
1610634787,37024
1610634788,37024
1610634789,37024
1610634790,37024
1610634791,37024
1610634792,37024
1610634793,37024
1610634794,37024
1610634795,37024
1610634796,37024
1610634797,37024
1610634798,37024
1610634799,37024
1610634800,37024
1610634801,37024
1610634802,37024
1610634803,37024
1610634804,37024
1610634805,37019
1610634806,37019
1610634807,37019
1610634808,37019
1610634809,37019
1610634810,37019
1610634811,37018
1610634812,37018
1610634813,37018
1610634814,37018
1610634815,37018
1610634816,37018
1610634817,37018
1610634818,37018
1610634819,37018
1610634820,37018
1610634821,37018
1610634822,37019
1610634823,37019
1610634824,37019
1610634825,37019
1610634826,37019
1610634827,37019
1610634828,37019
1610634829,37019
1610634830,37019
1610634831,37019
1610634832,37019
1610634833,37019
1610634834,37019
1610634835,37019
1610634836,37019
1610634837,37019
1610634838,37019
1610634839,37019
1610634840,37019
1610634841,37019
1610634842,37019
1610634843,37019
1610634844,37019
1610634845,37019
1610634846,37019
1610634847,37019
1610634848,37019
1610634849,37019
1610634850,37019
1610634851,37019
1610634852,37019
1610634853,37018
1610634854,37018
1610634855,37018
1610634856,37018
1610634857,37018
1610634858,37018
1610634859,37018
1610634860,37018
1610634861,37018
1610634862,37018
1610634863,37019
1610634864,37019
1610634865,37019
1610634866,37019
1610634867,37019
1610634868,37019
1610634869,37019
1610634870,37019
1610634871,37019
1610634872,37019
1610634873,37019
1610634874,37019
1610634875,37019
1610634876,37019
1610634877,37019
1610634878,37019
1610634879,37019
1610634880,37019
1610634881,37019
1610634882,37019
1610634883,37019
1610634884,37019
1610634885,37019
1610634886,37019
1610634887,37019
1610634888,37019
1610634889,37019
1610634890,37019
1610634891,37019
1610634892,37019
1610634893,37019
1610634894,37019
1610634895,37019
1610634896,37019
1610634897,37019
1610634898,37019
1610634899,37019
1610634900,37019
1610634901,37019
1610634902,37019
1610634903,37019
1610634904,37019
1610634905,37019
1610634906,37019
1610634907,37019
1610634908,37019
1610634909,37019
1610634910,37019
1610634911,37019
1610634912,37019
1610634913,37019
1610634914,37019
1610634915,37019
1610634916,37019
1610634917,37019
1610634918,37019
1610634919,37019
1610634920,37019
1610634921,37019
1610634922,37019
1610634923,37019
1610634924,37019
1610634925,37014
1610634926,37014
1610634927,37014
1610634928,37014
